gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,HasInternetService
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.9672399812668316,1,1
0,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.43036069808832583,0,1
1,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.9521156882508226,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.3929584318560348,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.2549271290926318,0,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.3242256958577337,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1.2447927488089119,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3664936292530605,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.4568558099411884,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.12566691178040595,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.5024936401077442,1,0
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,1,1,-0.2463300670103177,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.33930583035398804,1,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4972994056600259,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.995678067988904,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.061195472938440285,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9754534659412191,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8180725015352152,1,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.405573919236033,1,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.4043292506928883,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6666087787763506,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8950187222079037,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8605088390195501,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7805377597436598,0,1
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9954131168703755,0,0
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6283839715520638,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.2503264130481245,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,1,-0.2682989305883163,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6149433106632686,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9757184170597476,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7434446031496522,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.8085784197879394,1,1
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.2001181760869499,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.060753887740892576,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-0.1250486925038392,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7698955564827601,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9022386401878086,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9976872806377463,0,0
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1.37773197253065,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5512831960602335,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.3101776781991838,0,1
0,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.974128710348576,1,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-0.34747515650862065,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8380321524643717,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8469521734548354,0,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.8040465631365424,0,1
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.3668330590445549,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.4371611101305605,0,0
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.051762020594264005,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.03913829232093226,0,1
1,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.6906916429260456,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0.6625626658422563,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.9981288658352939,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.14151982037236877,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.177958829160066,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8535097136384189,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8286705462763603,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1.4717896196083124,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,1,-0.382713655272928,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0.3408236909089949,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.019421513250426764,1,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0.40754721425845386,0,1
0,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9594403941535818,1,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.9010186725180197,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9868463640379499,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.8134800154807189,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.8230568058909715,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1.3516122080957031,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6039478392443306,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9444983435931247,1,1
0,2.273158691738958,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.5627479403131294,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.38618009907367734,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.6998380648918159,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.9388018945447592,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0.9210666404866861,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7783519130157988,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9354458470433966,1,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1.2694773613518289,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.9795325206420027,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6403206102523962,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.5004125813027371,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.8699449129772052,1,1
0,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.23438518741665215,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.681851698081758,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.9591754430350531,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.4363220982552199,0,0
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,1,1,1,-0.6400032706241011,0,0
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9747910881448975,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9267907771714613,1,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.4054111344268802,0,0
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5500965244033873,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1.7347315254880962,0,1
1,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.019437984133771513,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.6718194841074137,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7310581383584388,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.8568436818799041,1,1
0,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.6180785655658573,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6522572598560501,1,1
0,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6243932338907896,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.967888509793287,0,1
1,2.273158691738958,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.6400032706241011,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.7942433717509834,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9620292759357686,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.7821439373381761,0,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.2816512744376016,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.5801243178366317,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.40333568399840597,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7935645230713173,1,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.39774963124942736,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9981730243550486,0,0
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,1,2.0862995805157056,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2.5733901326707067,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.706439763595154,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9309858365481646,1,1
1,-0.43991649313097614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.6277492813921521,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1.4600655326134206,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.5635151060323049,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.6092633324982476,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9954351961302529,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.1519797811777167,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.408245509681197,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.35540161080460203,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.5540210242850294,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9842630906322958,1,1
1,2.273158691738958,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1.053630516790508,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-0.9665113656908779,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.28466789214747,0,1
1,2.273158691738958,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9097235092862425,1,0
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0687106512867626,1,1
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.008795780872871743,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.749819900877684,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.987199632195988,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.13319033102206157,0,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.004424087417149374,0,1
0,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9675049323853603,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.8396660176952983,0,0
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.7562228862421256,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.6178439236972175,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5948676550581925,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.10364828130611993,1,1
1,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.21098117194662352,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.8029923670389608,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.7275475360379347,0,0
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,1,-0.9092377655689399,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2.023550323944176,1,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6719242720302677,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.8326448130542896,0,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,1,-0.37710552326407193,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1.5210042898750045,0,1
1,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.320952357019348,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.9978418354568879,1,0
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.9979743110161523,1,0
1,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8988605134265687,1,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,1,1,0,-0.5099785092061779,0,0
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.046821874758262244,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.9605664364073282,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.4908743410357068,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.48909152936217126,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.044282748969041,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.5685768649207591,0,0
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.19738034786215408,1,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9733780155127447,1,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.9529767793860405,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7907162985471347,0,1
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0.2810109759011575,0,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,1,0,0,-0.5072848395011369,0,0
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8269042054861694,0,1
0,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24780376904556978,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.4067220407496572,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.6270869035958306,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.4057202440651636,0,1
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7424895865983918,0,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.4840574581101274,1,0
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1.0663481704798825,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9594239232702371,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.766053765264095,1,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,1,0,-0.6490557671738292,0,0
0,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,1,-0.4962893680821989,0,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.6751755316087763,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,2.619491627294688,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3820456691000736,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9823201157630859,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.20859661187986586,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1.19067648284944,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1.72726873564954,0,1
0,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.49156440646843846,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.27149481489400445,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.7992029643300618,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.975917130398644,1,1
0,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,1,0,-0.43142050256244024,0,0
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.6719078011469232,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2.3476517796843175,0,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.3085715006046674,0,0
0,2.273158691738958,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.3290168952511264,0,1
1,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.588376352654241,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.004495933573314286,1,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.34937397285807587,0,0
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.09715697890216866,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0.14202203497301596,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.06377313796756164,0,1
1,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9889659729861789,0,0
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9734663325522543,0,1
1,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9545664860972123,0,0
0,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.2705951736155643,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.827964009960284,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.6981379618812572,1,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,2.6830798957415585,0,1
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.23135472043691757,0,1
1,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.8788649339676686,0,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1.845304458954043,0,1
0,-0.43991649313097614,0,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.6199773819153125,0,0
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.6854423874517606,1,1
0,2.273158691738958,0,0,1,0,0,1,1,1,1,1,1,1,0,0,-0.8516108972889638,0,0
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9823421950229633,1,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.7282319930941337,0,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4385741827627132,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9736429666312735,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.15613629041119792,1,1
1,2.273158691738958,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.1687600186845297,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.7726333847075558,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7944476934664128,1,1
0,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.5495887014262075,1,1
1,-0.43991649313097614,1,1,1,0,0,1,1,1,1,1,1,0,0,0,-0.9111807404381498,0,0
0,-0.43991649313097614,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.04644652734034693,1,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.2872870940828678,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2.443034182354623,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.711473834847198,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1.6799749609921801,0,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.34325801787204,0,1
1,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.810330911308264,0,1
0,-0.43991649313097614,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-1.0066293808880873,0,1
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.9737975214504151,1,1
1,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1.9088927274009129,0,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.9545223275774576,0,1
0,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.940921503492988,1,1
1,2.273158691738958,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7186660651906928,0,1
1,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.997621042858114,0,0
1,-0.43991649313097614,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.5816036282484165,1,1
1,-0.43991649313097614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.25363830202973225,0,1
0,-0.43991649313097614,1,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.3945922970869613,0,0
0,2.273158691738958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9438138865369256,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.47831685054200707,1,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0.7387361124192363,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1.5235213255010265,0,1
0,-0.43991649313097614,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.008765460719661,0,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0.9233628835139336,0,1
1,-0.43991649313097614,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.4141627513283361,0,1
0,2.273158691738958,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.17556603910329718,1,1
1,-0.43991649313097614,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.6277492813921521,0,1
1,-0.43991649313097614,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.9234347296700988,1,1
0,-0.43991649313097614,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-0.7933437304725435,1,1
0,-0.43991649313097614,0,0,1,0,0,1,1,1,1,1,1,0,0,0,-0.9978639147167654,0,0
1,2.273158691738958,1,1,1,0,1,0,0,0,0,0,0,1,0,1,-0.17379969831310632,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.86078202012809,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.8424700836997262,1,1
0,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.6010195276706496,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.2518884321228861,0,1
1,-0.43991649313097614,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8444957672319129,1,1
0,-0.43991649313097614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.33524324653654913,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.8519641654470019,0,1
0,2.273158691738958,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.11003479578721698,1,1
